SiO2_Cpx,TiO2_Cpx,Al2O3_Cpx,FeOt_Cpx,MgO_Cpx,MnO_Cpx,CaO_Cpx,Na2O_Cpx,Cr2O3_Cpx,Total_Cpx,P_kbar
48.64,0.8,1.01,25.76,1.43,1.01,19.85,1.35,0.002672391807,99.85267239,1
48.49,0.57,1.15,25.9,1.42,1.08,19.12,1.76,0.003980470657,99.49398047,1
53.73,0.3,4.01,1.7,16.98,0.003004265361,20.83,1.06,1.4,100.0130043,25
50.1,2.52,2.45,12.7,16.8,0.18,14.9,0.05,0.37,100.07,0
52.9,1.52,1.38,16.3,23.6,0.25,4.4,0.006015956731,0.41,100.766016,0
51.3,1.98,1.84,16.5,19.8,0.23,8.56,0.04,0.29,100.54,0
51.4,0.44,1.31,20.6,19.5,0.32,5.65,0.007747955305,0.7,99.92774796,0
52.2,0.16,2.69,4.72,18,0.09,20.8,0.1,1.08,99.84,0
51.7,0.46,2.67,4.92,17,0.14,20.8,0.19,0.99,98.87,0
51.7,0.45,2.81,5.37,17.2,0.2,20.4,0.25,0.86,99.24,0
52.1,0.31,2.69,5.75,17.5,0.16,20.2,0.19,0.66,99.56,0
51,0.66,3.39,5.78,16.6,0.17,20.8,0.19,0.81,99.4,0
51.9,0.37,3.21,5.86,16.7,0.16,20.2,0.19,0.74,99.33,0
51.4,0.64,3.29,6.1,16.9,0.2,20.3,0.17,0.81,99.81,0
52.6,0.42,2.64,6.55,17.2,0.17,19.6,0.22,0.64,100.04,0
52.6,0.39,2.66,6.98,17.4,0.18,18.9,0.21,0.41,99.73,0
51.5,0.43,2.75,7.49,16.8,0.21,19.1,0.18,0.52,98.98,0
52.8,0.42,2.75,7.54,17.5,0.15,18.3,0.21,0.42,100.09,0
50.8,0.8,4.04,7.62,16.5,0.22,18.8,0.2,0.43,99.41,0
51.1,0.79,2.47,7.98,16.5,0.24,19.1,0.29,0.32,98.79,0
51.6,0.75,3.42,8.03,16.4,0.2,19.2,0.25,0.47,100.32,0
52.3,0.62,2.75,6.37,16.4,0.18,21.3,0.27,0.4,100.59,1
52.3,0.62,2.52,6.48,16.3,0.16,21.3,0.27,0.38,100.33,1
51.4,0.7,2.94,7.75,15.4,0.2,20.8,0.31,0.15,99.65,2
51,0.63,2.75,8.19,15.6,0.22,20.5,0.28,0.2,99.37,1
52.3,0.61,2.58,8.22,15.8,0.22,20.7,0.29,0.16,100.88,1.5
52.2,0.64,2.87,8.51,15.8,0.22,20.2,0.33,0.11,100.88,1.5
51.9,0.71,2.76,8.73,15.4,0.26,20.3,0.28,0.09,100.43,2
51.4,0.74,2.86,8.83,15.6,0.25,20.6,0.3,0.14,100.72,1.5
51.5,0.68,2.76,8.95,15.8,0.25,20.1,0.29,0.13,100.46,1.5
51.3,0.78,3.04,9.5,15.3,0.27,20.1,0.33,0.07,100.69,1
50.9,0.89,3.28,10.5,15.2,0.31,18.9,0.34,0.02,100.34,1
51.3,0.77,2.98,10.6,14.7,0.3,18.8,0.37,0.03,99.85,1
50.1,1.04,3.28,11.3,14.5,0.33,18.9,0.34,0.05,99.84,1
51,0.77,2.5,12.6,14,0.37,18.5,0.36,0.005313316525,100.1053133,1.5
52.2,0.24,5.84,4.59,19.6,0.1,15.8,0.62,0.32,99.31,15
51.7,0.4,3.59,4.6,16.5,0.11,21.9,0.24,0.77,99.81,2
53.6,0.27,1.79,4.72,18.4,0.14,20.9,0.14,0.7,100.66,2
52.7,0.42,2.36,5.69,17.1,0.17,21.5,0.17,0.49,100.6,2
52.5,0.59,3.14,6.23,16.4,0.15,20.9,0.28,0.63,100.82,2
52.8,0.5,2.23,6.28,17.9,0.16,19.8,0.17,0.44,100.28,2
53.1,0.24,2.38,6.56,16.9,0.17,20.2,0.22,0.25,100.02,8
52.1,0.25,2.58,6.71,16.8,0.21,20.9,0.25,0.11,99.91,8
51.8,0.63,3.02,6.86,16,0.18,20.9,0.28,0.54,100.21,2
52.1,0.67,3.06,6.99,15.8,0.19,20.9,0.29,0.46,100.46,2
52.3,0.58,2.39,7.22,16.1,0.16,20.3,0.28,0.18,99.51,2
52.4,0.55,2.52,10.1,17,0.21,16.3,0.21,0.29,99.58,0
53.3,0.42,0.81,18.8,21.4,0.4,4.5,0.06,0.12,99.81,0
53.2,0.43,1.07,19.3,22.1,0.5,3.89,0.07,0.05,100.61,0
56,0.11,0.54,3.64,22.8,0.09,17.8,0.12,0.03,101.13,0
55.2,0.07,0.47,5.57,22.1,0.47,17,0.08,0.01,100.97,0
53.9,0.19,1.21,6.17,20.4,0.13,17.7,0.16,0.08,99.94,0
55.4,0.11,0.51,6.22,22.6,0.47,16.4,0.11,0.006315152264,101.8263152,0
52.5,0.59,1.94,9.57,17.7,0.28,15.9,0.23,0.34,99.05,0
52.2,0.65,1.86,9.65,17.4,0.31,17.3,0.19,0.16,99.72,0
52.5,0.66,1.88,9.92,17.1,0.29,16.6,0.23,0.17,99.35,0
52.4,0.68,2.04,9.96,17.7,0.31,16.8,0.22,0.35,100.46,0
52.1,0.74,2.12,10.2,16.8,0.32,17.3,0.29,0.31,100.18,0
51.6,0.71,2.02,10.2,17,0.32,16.4,0.25,0.33,98.83,0
50,1.32,2.09,13.7,14.3,0.33,17.2,0.38,0.01,99.33,0
54.2,0.5,0.78,17.5,23,0.44,4.09,0.11,0.005941351748,100.6259414,0
51.4,0.5,6.03,4.78,18.7,0.09,17.7,0.1,0.55,99.85,8
51.4,0.55,5.47,5.76,18.2,0.21,17.4,0.32,0.28,99.59,8
51,0.69,5.83,6.04,18.3,0.17,16.1,0.41,0.36,98.9,8
51.5,0.81,6.89,6.14,18.3,0.17,16.1,0.56,0.21,100.68,10
51.9,0.53,5.56,6.19,18.5,0.08,17.2,0.3,0.37,100.63,8
51.9,0.37,5.33,6.19,19.2,0.13,16.2,0.27,0.44,100.03,8
51.1,0.68,7.26,6.2,19.4,0.16,15.3,0.49,0.24,100.83,10
52,0.92,4.4,6.49,18.1,0.003567562629,18.1,0.35,0.2,100.5635676,8
52,0.85,3.05,7.15,17,0.18,19.2,0.34,0.41,100.18,2
52.8,0.73,2.47,7.21,17.9,0.19,18.6,0.33,0.31,100.54,2
52.6,0.92,3.63,7.25,17.7,0.08,18.2,0.35,0.23,100.96,8
52,0.69,4.04,7.34,18.7,0.17,15.9,0.43,0.21,99.48,8
52.2,0.87,3.05,7.48,17.3,0.22,18.2,0.37,0.28,99.97,2
52.1,0.8,4.28,7.88,19.2,0.21,14.8,0.44,0.17,99.88,8
51.9,1.02,3.35,7.98,16.8,0.16,18,0.34,0.2,99.75,8
52.1,0.87,2.24,8.67,17.5,0.25,17.7,0.29,0.18,99.8,2
52.4,0.95,2.13,9.35,18,0.27,16.7,0.3,0.17,100.27,2
50.6,0.64,1.3,26.8,14.9,0.43,5.82,0.001133385714,0.37,100.8611334,0
49.9,0.63,1.04,27.6,13.6,0.31,6.45,0.003182186995,0.32,99.85318219,0
49.8,0.78,1.18,29.6,11,0.38,8.47,0.006798132996,0.29,101.5067981,0
49.11,1.55,13.93,5.61,10.79,0.09,16.57,2.64,0.00001633779252,100.2900163,30
49.17,0.98,14.14,6.61,10.5,0.08,15.24,2.94,0.009787942331,99.66978794,30
52.04,0.47,6.43,5.47,18.21,0.02,16.95,0.84,0.03,100.46,14
52.94,0.28,7.48,5.72,20.11,0.05,12.89,1.05,0.005667787234,100.5256678,20
52.73,0.33,6.47,6.01,21.08,0.12,12.91,0.81,0.006492573654,100.4664926,16
52.59,0.46,7.81,6.15,19.4,0.11,14.2,0.91,0.008351777127,101.6383518,16
51.68,0.36,8.77,6.35,18.99,0.11,13.09,1.12,0.007088479168,100.4770885,20
51.55,0.6,9.9,6.65,17.4,0.13,13.33,1.46,0.00717989498,101.0271799,20
51.2,0.28,9.8,3.9,18.9,0.11,15.1,0.8,0.16,100.25,25
50,0.51,10.7,5.3,17.2,0.1,14.6,1.15,0.005040704346,99.5650407,25
50.8,0.51,10.5,5.4,16.7,0.1,14.7,1.2,0.001663949112,99.91166395,25
51.1,0.5,10.3,6.1,18.2,0.14,13.4,0.86,0.08,100.68,20
50.2,0.72,10.4,6.4,17.2,0.13,13.7,1.19,0.09,100.03,20
52.1,0.22,7.54,4.6,20.9,0.18,12.9,0.91,0.54,99.89,24
52.2,0.27,7.71,4.82,20,0.16,13.8,1.01,0.62,100.59,24
52.8,0.23,7.23,4.83,20.4,0.17,13.6,0.96,0.62,100.84,26
52.1,0.2,7.74,4.97,21.1,0.18,12.6,0.73,0.93,100.55,22
53.3,0.2,6.82,4.99,21.2,0.18,12.6,0.96,0.63,100.88,26
52.3,0.25,7.65,5.04,20,0.17,13.8,0.9,0.9,101.01,24
52.4,0.27,7.28,5.08,19.5,0.16,14.3,1.09,0.58,100.66,26
51.7,0.35,8.05,5.13,18.4,0.14,14.5,1.3,0.42,99.99,26
52.6,0.2,7.33,5.19,21.9,0.18,11.6,0.77,0.84,100.61,24
51.2,0.31,8.4,5.79,20,0.18,13,0.84,0.61,100.33,22
52.6,0.3,7.26,6.15,19.4,0.17,13.3,1.04,0.51,100.73,24
54.34,0.19,3.49,2.456834,18.81,0.003764608562,19.43,1.01,0.009669255037,99.74026786,11
54.61,0.49,3.2,2.477996,19.11,0.003627517974,19.06,1.01,0.007736654922,99.96936017,11
54.3,0.42,4.39,2.51,18.28,0.009611177735,17.99,1.17,0.0008945396229,99.07050572,11
53.88,0.47,4.77,3.323988,17.63,0.008295122157,18.39,1.37,0.007375241345,99.84965836,11
53.52,0.36,4.4,3.32,18.21,0.009804886739,18.07,1.01,0.005851779368,98.90565667,11
54.87,0.3,3.52,3.38,18.14,0.00946048509,17.23,1.28,0.002987367278,98.73244785,11
53,0.17,5.11,3.68,18.84,0.007531563724,16.38,1.04,0.005356827624,98.23288839,11
50.81,0.45,5.14,5.03,16.17,0.004980654836,21.61,0.27,0.87,100.3549807,2.02
51.27,0.49,4.05,5.11,16.3,0.16,21.81,0.26,0.71,100.16,2.03
50.49,0.54,5.01,5.25,15.15,0.003339874826,21.95,0.3,0.66,99.35333987,2.03
51.93,0.63,3.56,5.68,16,0.11,21.96,0.2,0.54,100.61,1.03
52.07,0.54,5.23,5.84,16.81,0.18,19.92,0.4,0.005035392191,100.9950354,7
50.94,0.47,5.47,5.89,16.03,0.16,21.05,0.28,0.56,100.85,4.02
50.81,0.48,7.01,5.99,16.16,0.19,19.46,0.41,0.002360013019,100.51236,7
52.67,0.6,3.16,6.37,16.78,0.17,20.75,0.26,0.009353868081,100.7693539,2.02
51.11,0.51,4.5,6.38,16.58,0.2,19.88,0.36,0.0008978134111,99.52089781,4.02
52.36,0.62,2.99,6.71,16.55,0.2,21.13,0.31,0.004265210206,100.8742652,1.05
49.16,0.56,6.68,6.75,14.68,0.15,20.7,0.38,0.4,99.46,4.02
49.11,0.6,6.65,6.88,14.61,0.15,20.52,0.44,0.42,99.38,4.01
51.18,0.73,5.76,6.9,15.51,0.19,19.71,0.53,0.008357083406,100.5183571,4.01
50.56,0.75,5.08,6.96,14.86,0.18,20.85,0.37,0.36,99.97,4.02
49.92,0.69,4.78,6.97,15,0.18,21.63,0.32,0.5,99.99,1.05
51.17,0.79,3.9,7.01,14.98,0.17,21.55,0.3,0.34,100.21,2.02
52.72,0.66,3.77,7.21,16.62,0.24,19.92,0.35,0.005574001958,101.495574,4.02
50.27,0.83,4.31,7.29,15.51,0.2,20.95,0.35,0.001521043241,99.71152104,1.08
52.57,0.77,2.06,7.35,16.28,0.21,20.97,0.22,0.0006934535636,100.4306935,1.06
52.51,0.76,2.42,7.36,16.17,0.2,20.54,0.26,0.0033104236,100.2233104,2.02
49.38,0.64,5.02,7.4,15.14,0.008314130466,21.39,0.3,0.64,99.91831413,1.08
52.57,0.67,2.76,7.42,16.39,0.3,20.44,0.27,0.001172826948,100.8211728,1.05
51.2,0.65,3.43,7.55,15.54,0.36,20.17,0.36,0.008775034599,99.26877503,4.01
53.12,0.65,2.26,7.96,17.12,0.36,19.28,0.28,0.00420076752,101.0342008,1.02
51.31,0.74,5.53,8.14,16.2,0.2,18.22,0.52,0.008173068501,100.8681731,7
52.07,0.85,3.85,8.22,16.71,0.35,18.82,0.33,0.005976260657,101.2059763,4.02
52.14,0.76,2.72,8.25,16.46,0.41,19.12,0.23,0.001432475596,100.0914325,2.02
49.65,0.85,4.94,8.26,14.18,0.18,21.68,0.4,0.42,100.56,1.05
50.32,0.9,4.07,8.27,15.31,0.21,20.91,0.37,0.009663342792,100.3696633,1.05
52.05,0.97,2.28,8.31,15.29,0.25,20.94,0.28,0.004936938333,100.3749369,1.01
50.53,0.86,4.13,8.4,15.59,0.22,20.17,0.37,0.003707542887,100.2737075,2.05
51.76,0.67,4.18,8.41,15.49,0.29,19.23,0.49,0.004439729722,100.5244397,7
51.88,1.13,2.5,8.41,14.9,0.21,20.86,0.32,0.003617837149,100.2136178,2.03
51.12,0.78,3.4,8.51,15.87,0.38,19.86,0.35,0.008173174947,100.2781732,1.05
49.04,0.87,5.72,8.55,14.27,0.19,20.88,0.41,0.35,100.28,2.05
49.63,0.95,4.79,8.92,13.93,0.21,21.23,0.44,0.007143420372,100.1071434,1.02
50.32,0.96,3.46,9.18,15.1,0.23,20.29,0.41,0.004588103654,99.9545881,1.02
51,1,3.75,9.28,15.3,0.2,19.22,0.36,0.008629911228,100.1186299,4.01
48.66,0.93,6.44,9.44,14.15,0.23,19.25,0.59,0.06,99.75,3.97
51.21,0.75,3.11,9.46,15.98,0.42,18.89,0.34,0.002872877567,100.1628729,2.05
51.11,0.9,3.55,9.58,15.44,0.27,19.11,0.41,0.007427012829,100.377427,2.01
52.34,0.79,1.81,9.64,16.11,0.5,18.44,0.21,0.009119695176,99.8491197,1.01
49,0.96,5.9,9.65,13.9,0.23,19.85,0.48,0.009966890539,99.97996689,4.01
50.23,0.78,4.12,9.99,15.18,0.44,18.55,0.48,0.00005617427894,99.77005617,3.97
49.09,1.01,5.96,10.06,14.36,0.23,18.83,0.52,0.003395430988,100.0633954,3.97
52.2,0.83,2.05,10.17,15.92,0.49,18.38,0.25,0.002702884425,100.2927029,2.03
51.19,0.73,2.71,10.43,16.03,0.52,17.65,0.42,0.0001577238137,99.68015772,1.02
49.8,1.28,6.18,10.68,14.08,0.32,17.44,0.69,0.002962621694,100.4729626,7
51.49,0.82,3.12,10.79,16.26,0.53,16.68,0.29,0.004794485164,99.98479449,4.01
49.83,1.04,5.12,10.81,15,0.29,17.83,0.52,0.003461342127,100.4434613,4.01
49.41,1.06,4.72,10.95,14.7,0.31,18.02,0.56,0.008546909164,99.73854691,4.01
50.91,0.82,2.89,11.21,15.41,0.49,17.8,0.37,0.007729581371,99.90772958,2.02
51.43,0.76,3.1,11.46,15.83,0.5,17.24,0.36,0.001916298826,100.6819163,2.01
50.82,0.89,4.1,12.2,14.86,0.53,16.23,0.48,0.003450595395,100.1134506,7
49.52,1.04,3.79,12.81,14.42,0.55,16.88,0.51,0.005073676209,99.52507368,4.01
51.17,1.21,2.7,14.41,14.29,0.64,15.5,0.33,0.007906901752,100.2579069,4.02
50.25,1.06,3.89,14.76,13.95,0.57,14.93,0.47,0.009783165873,99.88978317,6.98
49.1,0.99,5.87,4.8,13.91,0.003500176529,24.82,0.18,0.005989143127,99.67948932,2.14
50.52,0.58,4.17,6.35,16.52,0.003283192117,21.37,0.27,0.002989976887,99.78627317,2.14
48.93,0.79,6.94,7.97,13.84,0.009723629244,20.24,0.52,0.001706197033,99.24142983,2.29
46.8,1.26,8,7.98,13.17,0.007778540066,21.82,0.37,0.00235498281,99.41013352,2.11
48.34,1.04,5.86,8.16,14.54,0.006810747828,20.82,0.55,0.002234878003,99.31904563,2.11
44.88,0.93,9.65,9.26,10.69,0.008740911076,23.69,0.49,0.003353460653,99.60209437,2.11
43.99,1.45,9.72,9.82,10.12,0.001192889194,23.75,0.53,0.009197199293,99.39039009,2.11
52.2,0.73,10.4,5.65,13.6,0.12,16.11,1.73,0.00128732523,100.5412873,30
48.9,0.79,9.03,6.15,14.9,0.15,16,1.64,0.0006998726294,97.56069987,25
50.9,0.88,7.89,6.28,14.9,0.15,17.5,1,0.007654244047,99.50765424,20
51.6,0.78,9.68,6.33,13.6,0.14,16,1.48,0.001668612728,99.61166861,25
51.3,0.76,7.11,6.4,15.9,0.15,16.9,1.01,0.007735837631,99.53773584,20
50.8,0.7,9.01,6.46,14.4,0.15,17.2,1.51,0.003072267202,100.2330723,25
50.8,0.81,9.26,6.81,13.9,0.16,16.2,1.37,0.005180749727,99.31518075,25
50.6,0.85,9.84,6.82,13.6,0.17,15.9,1.55,0.007969757515,99.33796976,25
49.4,0.84,9.36,6.84,14.2,0.15,16.5,1.43,0.005837357082,98.72583736,25
50.7,1.02,7.92,7.27,15,0.2,16,0.96,0.001671068529,99.07167107,20
50.2,0.91,11.5,7.46,12.2,0.2,15.1,2.04,0.009766839439,99.61976684,30
50.3,1.01,8.76,7.5,13.9,0.16,16.7,1.12,0.009120632057,99.45912063,20
50,0.81,10.6,7.76,13.2,0.18,15.5,1.77,0.0009145445547,99.82091454,25
49.5,1.05,10.8,8.36,12.5,0.21,15.5,1.63,0.002451317246,99.55245132,25
47.64,0.52,12.99,5.95,14.02,0.22,16.65,0.84,0.004347239334,98.83434724,20
46.97,0.26,16.29,6.09,12.11,0.13,15.47,1.21,0.00264978494,98.53264978,27
48.7,0.48,12.62,6.36,12.59,0.17,16.19,0.99,0.004720809452,98.10472081,24.5
48.84,0.29,17.13,6.5,10.07,0.17,16.48,1.69,0.00890733849,101.1789073,30
49.73,0.97,13.51,6.5,12.49,0.17,16.16,1.69,0.0003225644608,101.2203226,27
47.12,0.35,15,6.9,12.65,0.19,16.38,0.93,0.00433618787,99.52433619,22.5
49.25,0.61,12.21,7.57,14.12,0.21,16.09,0.83,0.003817360515,100.8938174,20
48.91,0.37,16.58,7.74,9.68,0.17,15.07,1.81,0.006333094365,100.3363331,30
50.12,0.56,12.03,7.98,12.3,0.13,17.41,1.34,0.007275384024,101.8772754,23
54,0.01313437981,1.98,18.4,24.1,0.004497075827,2.86,0.002187461362,0.005617859355,101.3654368,0
55.7,0.01427770418,0.29,14.2,28.9,0.28,0.4,0.008612291606,0.61,100.40289,0
55,0.01185839486,0.37,15.8,27.6,0.3,0.54,0.00223321721,0.71,100.3340916,0
55.1,0.01468613968,0.43,16.8,27.3,0.31,0.61,0.008690712928,0.7,101.2733769,0
54.5,0.004685570413,0.6,17,25.7,0.4,1.84,0.003993117997,0.45,100.4986787,0
54.4,0.007021363973,0.47,17.4,25.6,0.36,1.82,0.003527362785,0.43,100.4905487,0
54.1,0.005558120602,0.42,18,24.1,0.39,2.86,0.008492800733,0.5,100.3840509,0
54.3,0.0100434942,0.66,18.2,25.5,0.35,1.38,0.006810799259,0.69,101.0968543,0
53.4,0.007240300824,0.7,20.6,24,0.27,0.9,0.002159527314,0.17,100.0493998,0
52.4,0.01345265518,1.09,20.9,22.1,0.31,2.12,0.002887614541,0.72,99.65634027,0
53.4,0.55,1.6,9.05,18.7,0.009172904166,16.9,0.1,0.00368899141,100.3128619,0
52.3,0.38,1.77,9.63,17.8,0.002063806944,17.3,0.17,0.001123644483,99.35318745,0
52.7,0.65,1.83,10,17.6,0.007134780531,17.4,0.16,0.005840121016,100.3529749,0
52.4,0.56,2.08,10.2,18.1,0.004723480205,17.4,0.13,0.007652152459,100.8823756,0
51.6,0.67,2.64,10.3,16.8,0.00051108567,17.9,0.17,0.000665489255,100.0811766,0
52.3,0.36,1.86,11.5,17.4,0.004353251564,15.7,0.16,0.009596572621,99.29394982,0
51.3,1.05,2.39,13,16.7,0.007029159136,16.2,0.16,0.00009710383277,100.8071263,0
50.3,1.09,1.45,15.9,13.7,0.008681230573,16.4,0.14,0.003628985094,98.99231022,0
51.2,1.04,1.33,17,14.5,0.003514825262,15,0.14,0.002328269986,100.2158431,0
51.7,0.52,0.83,25.6,17.4,0.004589704072,5.29,0.08,0.008254959508,101.4328447,0
52,0.1,4.1,4.4,16.7,0.00257842173,22.5,0.3,0.008586415687,100.1111648,5
50.8,0.4,5.8,6,15.8,0.00431988616,19.9,0.6,0.006128007442,99.31044789,5
51.8,0.6,5.3,6.3,16.7,0.007720367012,20.2,0.6,0.003352036805,101.5110724,5
50.9,0.5,5.8,6.7,16.1,0.006240977623,19.2,0.5,0.005784984242,99.71202596,5
50.3,0.8,6.1,8,16.2,0.007830417198,18.8,0.8,0.001695715486,101.0095261,5
53,0.5,5.7,9.9,28.6,0.001018173664,1.6,0.1,0.0006426029028,99.40166078,5
50.22,1.62,3.74,7.572468,15.77,0.2,18.78,0.31,0.33,98.542468,4.8
50.87,1.09,3.33,5.936856,16.36,0.19,19.7,0.31,0.66,98.446856,4.8
51.22,0.95,3.23,5.765934,17.6,0.18,18.46,0.32,0.73,98.455934,4.8
51.3,0.97,3.48,6.452848,17.57,0.19,18.12,0.34,0.52,98.942848,4.8
51.39,0.95,3.22,6.67383,17.31,0.21,18.37,0.38,0.54,99.04383,4.8
50.85,1.18,3.37,6.5098,15.91,0.21,20.26,0.36,0.28,98.9298,5
50.38,1.53,3.81,7.668698,16.07,0.21,19.48,0.28,0.31,99.738698,5
49.69,1.46,3.99,7.951824,14.81,0.15,19.83,0.33,0.27,98.481824,5
51.8,0.44,3.28,6.01,15.7,0.09,22,0.26,0.26,99.84,0
51.3,0.44,3.65,6.19,15.1,0.14,21.8,0.33,0.24,99.19,0
49.6,0.66,4.97,7.78,13.6,0.17,22.2,0.39,0.09,99.46,0
50.3,0.19,9.77,6.34,19.71,0.15,11.89,0.66,0.2,99.21,25
52,0.14,9.39,4.89,20.8,0.06,13.3,0.69,0.09,101.36,19
51.6,0.13,8.7,4.97,20.3,0.00961519404,13.7,0.77,0.57,100.7496152,19
51.5,0.15,8.55,5.58,21.5,0.04,11.3,0.64,0.54,99.8,15
51.5,0.2,9.52,5.65,20.4,0.07,12.4,0.96,0.07,100.77,15
51.8,0.35,9.88,6,19,0.03,12.1,1.39,0.07,100.62,15
51.4,0.3,8.88,6.57,20.5,0.03,11.3,0.89,0.41,100.28,15
51.4,0.28,9.11,6.99,20.3,0.07,10.5,1.3,0.51,100.46,19
55.6,0.007749640396,1.85,9.58,30.6,0.33,2.11,0.004471371614,0.78,100.862221,0
55.4,0.01374516913,2.16,9.9,31.3,0.36,2.26,0.002568483001,0.67,102.0663137,0
53.1,0.16,5.93,4.56,23.6,0.11,12.2,0.34,0.83,100.83,10
52.9,0.18,6.07,4.64,23.1,0.11,12.9,0.31,0.63,100.84,10
50.3,0.31,10.3,5.01,18.8,0.11,14.6,0.72,0.04,100.19,12
51.6,0.25,8.87,5.12,21.8,0.15,11.9,0.55,0.08,100.32,16
52.9,0.35,7.4,5.2,23.1,0.17,11.6,0.55,0.12,101.39,16
49.8,0.27,10.1,5.21,18.7,0.12,14.8,0.68,0.19,99.87,12
50.5,0.24,10.2,5.22,19.2,0.11,13.5,0.76,0.05,99.78,12
50.4,0.15,7.54,5.32,20.2,0.11,14.3,0.42,0.44,98.88,12
51.5,0.47,7.34,5.44,19.1,0.14,15.4,0.61,0.25,100.25,10
51.2,0.36,8.44,5.54,20.3,0.15,14.1,0.52,0.08,100.69,13
51.4,0.33,8.17,5.56,21,0.17,13.2,0.47,0.08,100.38,13
50.4,0.28,9.84,5.61,19,0.2,14,0.72,0.1,100.15,12
51.3,0.58,7.01,5.8,19.9,0.16,14.3,0.5,0.18,99.73,11
51.9,0.37,7.2,5.85,21.5,0.16,12,0.47,0.14,99.59,13
52.5,0.31,7.48,5.94,23.5,0.15,10.4,0.58,0.09,100.95,16
51.9,0.48,7.25,6.05,21.5,0.18,12.4,0.48,0.19,100.43,13
50.3,0.2,10,6.16,20,0.1,13.4,0.36,0.04,100.56,12
52.8,0.65,4.45,6.43,20.1,0.17,15,0.37,0.13,100.1,9
50.2,0.25,10.2,6.49,19,0.11,13.7,0.41,0.002787421008,100.3627874,12
51.5,0.49,8.97,6.53,20.9,0.18,11.1,0.74,0.08,100.49,16
53.2,0.38,4.71,6.81,20.5,0.15,14.3,0.31,0.09,100.45,9
53.1,0.52,3.64,7.11,20.5,0.13,14.9,0.3,0.17,100.37,9
51.3,0.53,9.15,7.15,20.6,0.19,10.8,0.93,0.08,100.73,16
50.8,0.98,6.97,7.58,18.3,0.19,14.2,0.59,0.15,99.76,11
50.5,0.68,8.42,7.66,19.3,0.18,12.6,0.67,0.1,100.11,13
51.1,0.72,7.03,7.83,19.7,0.17,13.3,0.59,0.13,100.57,13
50.2,0.85,8.76,7.86,18.4,0.18,13,0.75,0.12,100.12,13
50.2,0.63,10.5,7.9,18.9,0.15,10.3,1.23,0.06,99.87,16
50.2,0.92,8.55,8.19,18.9,0.19,12.9,0.65,0.1,100.6,13
51.6,0.55,4.79,9.37,18.8,0.26,14.3,0.31,0.39,100.37,9
53.6,0.24,2.9,3.6,19.3,0.24,20.5,0.22,0.001127090285,100.6011271,10
53.2,0.19,3.1,4,19.6,0.16,19.9,0.25,0.004239772901,100.4042398,10
54,0.19,2.8,4.5,19.8,0.19,19.7,0.21,0.009652108046,101.3996521,10
53.3,0.21,3.2,4.6,18.2,0.17,19.9,0.28,0.006861016224,99.86686102,10
53.4,0.22,3.2,4.9,17.9,0.15,19.7,0.24,0.007950008687,99.71795001,10
53.5,0.18,2.9,5.1,18.5,0.15,19.4,0.23,0.002830370036,99.96283037,10
55.82,0.07,0.78,3.07,20.4,0.06,20.56,0.14,0.009268312826,100.9092683,10
54.66,0.15,1.67,3.09,19.11,0.07,20.52,0.22,0.007319745831,99.49731975,10
55.46,0.1,1.03,3.35,19.85,0.06,20.54,0.16,0.008301734815,100.5583017,10
54.66,0.14,1.43,3.81,19.02,0.07,20.67,0.17,0.005725888853,99.97572589,10
53.77,0.23,2.49,3.84,18.71,0.07,20.4,0.29,0.002188096229,99.8021881,10
53.99,0.18,2.22,4.28,18.05,0.07,20.41,0.24,0.003678839371,99.44367884,10
53.04,0.4,3.91,4.32,17.46,0.06,20.1,0.44,0.005023905538,99.73502391,10
53.53,0.25,3.25,4.33,17.53,0.08,20.74,0.35,0.008844776146,100.0688448,10
53.97,0.21,2.43,4.46,18.15,0.07,20.28,0.23,0.002658639174,99.80265864,10
53.57,0.24,3.27,4.8,17.82,0.09,19.83,0.33,0.008217228643,99.95821723,10
52.09,0.35,4.15,5.13,17.1,0.07,20.29,0.41,0.00658174681,99.59658175,10
51.53,0.42,5.06,5.57,16.25,0.1,19.43,0.55,0.001616258192,98.91161626,10
52.59,0.41,4.78,5.6,16.27,0.08,19.91,0.58,0.004690967888,100.224691,10
52.09,0.53,5.3,6.04,15.76,0.08,19.69,0.73,0.004623967852,100.224624,10
51.64,0.44,7.66,5.36,20.85,0.005445816485,12.87,0.62,0.55,99.99544582,15
53.33,0.54,7.03,5.8,21.24,0.004051965113,10.15,1.5,0.41,100.004052,30
50.93,0.81,9.02,5.82,18.51,0.001493138556,13.34,1.23,0.34,100.0014931,15
53.67,0.61,6.46,5.9,20.3,0.008645246343,10.92,1.87,0.25,99.98864525,30
52.2,0.34,7.95,6.1,21.97,0.008495703698,10.09,0.83,0.52,100.0084957,20
54.58,0.21,5.41,6.2,24.96,0.009696810619,7.28,1.09,0.27,100.0096968,30
51.48,0.82,9.13,6.56,19.94,0.001300917942,10.14,1.66,0.28,100.0113009,20
53.34,0.3,4.96,6.76,23.01,0.001802330168,10.71,0.49,0.43,100.0018023,15
52.97,0.54,7.34,6.84,20.39,0.003010028137,9.95,1.82,0.15,100.00301,30
51.63,0.4,8.59,6.96,21.39,0.008798097148,9.76,0.97,0.29,99.9987981,20
50.96,0.81,8.84,7.31,19.05,0.007049271685,11.72,1.11,0.21,100.0170493,15
